police_district_number,year_month,total_calls,no_report_count,no_report_rate,mismatch_count,mismatch_rate,downgrade_count,downgrade_rate,total_citations,total_bias,citations_per_100_calls,bias_per_100_calls
6,2020-09-01T00:00:00Z,2742,2211,80.63457330415756,149,28.06026365348399,51,9.6045197740113,NA,2,NA,0.07293946024799416
6,2020-10-01T00:00:00Z,2717,2160,79.49944792050056,177,31.77737881508079,48,8.617594254937163,NA,NA,NA,NA
6,2020-11-01T00:00:00Z,2716,2149,79.12371134020619,152,26.807760141093475,52,9.171075837742503,NA,3,NA,0.11045655375552282
6,2020-12-01T00:00:00Z,2581,2030,78.65168539325843,175,31.76043557168784,53,9.618874773139746,NA,1,NA,0.03874467260751647
6,2021-01-01T00:00:00Z,2455,1937,78.90020366598777,134,25.868725868725868,40,7.722007722007722,NA,1,NA,0.04073319755600815
6,2021-02-01T00:00:00Z,2151,1674,77.82426778242679,150,31.446540880503143,41,8.59538784067086,NA,NA,NA,NA
6,2021-03-01T00:00:00Z,2635,2101,79.73434535104364,163,30.52434456928839,60,11.235955056179774,NA,4,NA,0.15180265654648956
6,2021-04-01T00:00:00Z,2565,2026,78.98635477582846,192,35.621521335807046,60,11.131725417439704,NA,2,NA,0.07797270955165692
6,2021-05-01T00:00:00Z,2929,2378,81.1881188118812,188,34.11978221415608,46,8.348457350272232,NA,NA,NA,NA
6,2021-06-01T00:00:00Z,2774,2243,80.85796683489545,167,31.45009416195857,48,9.03954802259887,NA,2,NA,0.07209805335255948
6,2021-07-01T00:00:00Z,2826,2318,82.02406227883935,172,33.85826771653544,44,8.661417322834646,NA,NA,NA,NA
6,2021-08-01T00:00:00Z,2768,2240,80.92485549132948,165,31.25,42,7.954545454545454,NA,NA,NA,NA
6,2021-09-01T00:00:00Z,2723,2187,80.31582813073815,169,31.529850746268657,60,11.194029850746269,NA,NA,NA,NA
6,2021-10-01T00:00:00Z,3014,2425,80.45786330457864,181,30.730050933786078,49,8.31918505942275,NA,3,NA,0.09953550099535502
6,2021-11-01T00:00:00Z,2649,2150,81.16270290675726,172,34.46893787575151,36,7.214428857715431,NA,NA,NA,NA
6,2021-12-01T00:00:00Z,2560,2069,80.8203125,158,32.17922606924644,43,8.757637474541752,NA,NA,NA,NA
6,2022-01-01T00:00:00Z,2349,1868,79.52320136228182,164,34.0956340956341,55,11.434511434511435,NA,NA,NA,NA
6,2022-02-01T00:00:00Z,2413,1898,78.6572731040199,145,28.155339805825243,46,8.932038834951456,6,2,0.24865312888520513,0.08288437629506838
6,2022-03-01T00:00:00Z,2552,2018,79.07523510971787,170,31.835205992509362,54,10.112359550561797,18,NA,0.7053291536050157,NA
6,2022-04-01T00:00:00Z,2593,2097,80.87157732356344,159,32.056451612903224,48,9.67741935483871,18,2,0.6941766293868107,0.07713073659853452
6,2022-05-01T00:00:00Z,2797,2296,82.0879513764748,180,35.92814371257485,61,12.17564870259481,13,NA,0.4647836968180193,NA
6,2022-06-01T00:00:00Z,2879,2308,80.1667245571379,195,34.15061295971979,64,11.208406304728546,21,1,0.729419937478291,0.03473428273706148
6,2022-07-01T00:00:00Z,2936,2366,80.5858310626703,181,31.75438596491228,48,8.421052631578947,30,1,1.021798365122616,0.03405994550408719
6,2022-08-01T00:00:00Z,2893,2276,78.67265814033874,191,30.956239870340358,58,9.40032414910859,13,NA,0.44936052540615284,NA
6,2022-09-01T00:00:00Z,2719,2131,78.37440235380654,177,30.102040816326532,60,10.204081632653061,12,NA,0.4413387274733358,NA
6,2022-10-01T00:00:00Z,2901,2287,78.83488452257842,172,28.013029315960914,43,7.0032573289902285,14,NA,0.48259220958290244,NA
6,2022-11-01T00:00:00Z,2773,2297,82.83447529751172,149,31.30252100840336,31,6.512605042016808,11,NA,0.3966822935448972,NA
6,2022-12-01T00:00:00Z,2770,2234,80.64981949458485,162,30.223880597014922,51,9.514925373134329,19,NA,0.6859205776173285,NA
6,2023-01-01T00:00:00Z,2737,2142,78.26086956521739,170,28.57142857142857,51,8.571428571428571,10,2,0.36536353671903543,0.07307270734380708
6,2023-02-01T00:00:00Z,2588,2073,80.10046367851623,182,35.33980582524272,63,12.233009708737864,7,1,0.2704791344667697,0.03863987635239567
6,2023-03-01T00:00:00Z,2943,2313,78.59327217125383,202,32.06349206349206,61,9.682539682539684,16,1,0.5436629289840299,0.03397893306150187
6,2023-04-01T00:00:00Z,2715,2214,81.54696132596685,173,34.5309381237525,56,11.177644710578843,8,3,0.29465930018416203,0.11049723756906078
6,2023-05-01T00:00:00Z,3067,2424,79.03488751222693,202,31.41524105754277,56,8.709175738724728,14,4,0.45647212259537007,0.13042060645582002
6,2023-06-01T00:00:00Z,3134,2495,79.61072112316529,180,28.169014084507044,48,7.511737089201878,5,5,0.1595405232929164,0.1595405232929164
6,2023-07-01T00:00:00Z,3148,2642,83.92630241423126,107,21.14624505928854,35,6.91699604743083,9,3,0.28589580686149935,0.09529860228716645
6,2023-08-01T00:00:00Z,3205,2666,83.18252730109205,98,18.181818181818183,26,4.823747680890538,13,2,0.40561622464898595,0.062402496099843996
6,2023-09-01T00:00:00Z,3066,2597,84.70319634703196,82,17.48400852878465,19,4.051172707889126,4,NA,0.1304631441617743,NA
6,2023-10-01T00:00:00Z,3332,2670,80.13205282112845,84,12.688821752265861,22,3.3232628398791544,9,1,0.27010804321728693,0.030012004801920768
6,2023-11-01T00:00:00Z,3049,2570,84.28993112495901,74,15.44885177453027,14,2.9227557411273484,8,2,0.26238110856018365,0.06559527714004591
6,2023-12-01T00:00:00Z,3000,2563,85.43333333333332,94,21.51029748283753,21,4.805491990846682,9,3,0.3,0.1
6,2024-01-01T00:00:00Z,2786,2325,83.4529791816224,101,21.908893709327547,33,7.158351409978309,10,1,0.3589375448671931,0.03589375448671931
6,2024-02-01T00:00:00Z,2633,2175,82.60539308773262,137,29.912663755458514,26,5.676855895196507,8,2,0.3038359285985568,0.0759589821496392
6,2024-03-01T00:00:00Z,2741,2252,82.15979569500182,156,31.901840490797547,40,8.1799591002045,13,2,0.47427946005107624,0.07296607077708865
6,2024-04-01T00:00:00Z,2817,2348,83.35108271210507,160,34.11513859275053,43,9.168443496801707,3,4,0.10649627263045794,0.1419950301739439
6,2024-05-01T00:00:00Z,3103,2538,81.79181437318724,167,29.557522123893804,61,10.79646017699115,6,6,0.19336126329358685,0.19336126329358685
6,2024-06-01T00:00:00Z,2942,2418,82.18898708361658,154,29.389312977099237,47,8.969465648854962,8,3,0.27192386131883073,0.10197144799456152
6,2024-07-01T00:00:00Z,2947,2390,81.09942314217848,158,28.366247755834827,43,7.719928186714542,10,NA,0.33932813030200204,NA
6,2024-08-01T00:00:00Z,2865,2327,81.2216404886562,162,30.111524163568777,39,7.24907063197026,5,1,0.17452006980802792,0.034904013961605584
6,2024-09-01T00:00:00Z,2985,2387,79.96649916247907,173,28.929765886287623,65,10.869565217391305,5,6,0.16750418760469013,0.20100502512562815
6,2024-10-01T00:00:00Z,2987,2423,81.11817877469032,159,28.191489361702125,31,5.49645390070922,15,3,0.5021760964178106,0.1004352192835621
6,2024-11-01T00:00:00Z,2747,2270,82.63560247542773,147,30.81761006289308,34,7.127882599580712,8,3,0.2912267928649436,0.10921004732435385
6,2024-12-01T00:00:00Z,2720,2249,82.68382352941175,141,29.936305732484076,40,8.492569002123142,7,2,0.25735294117647056,0.07352941176470588
6,2025-01-01T00:00:00Z,2549,2082,81.67908983915261,142,30.406852248394006,38,8.137044967880087,5,2,0.1961553550411926,0.07846214201647705
6,2025-02-01T00:00:00Z,2270,1852,81.58590308370044,125,29.904306220095695,18,4.30622009569378,5,4,0.22026431718061676,0.1762114537444934
6,2025-03-01T00:00:00Z,2624,2150,81.9359756097561,136,28.691983122362867,34,7.172995780590717,6,3,0.22865853658536583,0.11432926829268292
6,2025-04-01T00:00:00Z,2811,2284,81.25222340803985,171,32.44781783681214,53,10.056925996204933,10,5,0.35574528637495556,0.17787264318747778
6,2025-05-01T00:00:00Z,2984,2415,80.93163538873995,183,32.161687170474515,43,7.5571177504393665,18,5,0.6032171581769437,0.1675603217158177
6,2025-06-01T00:00:00Z,2819,2297,81.48279531748847,167,31.992337164750957,43,8.237547892720306,37,5,1.312522170982618,0.17736786094359702
6,2025-07-01T00:00:00Z,2854,2374,83.18149964961458,163,33.958333333333336,41,8.541666666666666,34,4,1.1913104414856344,0.1401541695865452
6,2025-08-01T00:00:00Z,2689,2223,82.67013759761993,157,33.69098712446352,41,8.798283261802576,23,1,0.8553365563406471,0.03718854592785422
6,2025-09-01T00:00:00Z,2754,2271,82.46187363834423,148,30.641821946169774,40,8.281573498964804,17,5,0.6172839506172839,0.18155410312273057
6,2025-10-01T00:00:00Z,2884,2360,81.83079056865465,192,36.6412213740458,43,8.206106870229007,18,3,0.624133148404993,0.10402219140083217
6,2025-11-01T00:00:00Z,2684,2239,83.42026825633383,140,31.46067415730337,30,6.741573033707865,5,2,0.18628912071535023,0.07451564828614009
6,2025-12-01T00:00:00Z,2560,2160,84.375,141,35.25,42,10.5,10,NA,0.390625,NA
6,2026-01-01T00:00:00Z,2580,2161,83.75968992248062,144,34.36754176610978,42,10.023866348448687,5,2,0.1937984496124031,0.07751937984496124
6,2026-02-01T00:00:00Z,1340,1188,88.65671641791046,65,42.76315789473684,15,9.868421052631579,4,NA,0.2985074626865672,NA
NA,2017-04-01T00:00:00Z,8,5,62.5,1,33.33333333333333,0,0,NA,NA,NA,NA
NA,2017-05-01T00:00:00Z,6,5,83.33333333333334,1,100,0,0,NA,NA,NA,NA
NA,2017-06-01T00:00:00Z,5,3,60,0,0,0,0,NA,NA,NA,NA
NA,2017-07-01T00:00:00Z,6,6,100,0,NA,0,NA,NA,NA,NA,NA
NA,2017-08-01T00:00:00Z,8,5,62.5,1,33.33333333333333,0,0,NA,NA,NA,NA
NA,2017-09-01T00:00:00Z,6,4,66.66666666666666,0,0,0,0,NA,NA,NA,NA
NA,2017-10-01T00:00:00Z,5,4,80,0,0,0,0,NA,NA,NA,NA
NA,2017-11-01T00:00:00Z,5,3,60,0,0,0,0,NA,NA,NA,NA
NA,2017-12-01T00:00:00Z,1,0,0,1,100,1,100,NA,NA,NA,NA
NA,2018-01-01T00:00:00Z,2,2,100,0,NA,0,NA,NA,NA,NA,NA
NA,2018-02-01T00:00:00Z,1,0,0,1,100,0,0,NA,NA,NA,NA
NA,2018-03-01T00:00:00Z,2,2,100,0,NA,0,NA,NA,NA,NA,NA
NA,2018-06-01T00:00:00Z,2,2,100,0,NA,0,NA,NA,NA,NA,NA
NA,2018-07-01T00:00:00Z,6,6,100,0,NA,0,NA,NA,NA,NA,NA
NA,2018-08-01T00:00:00Z,1,1,100,0,NA,0,NA,NA,NA,NA,NA
NA,2018-09-01T00:00:00Z,1,1,100,0,NA,0,NA,NA,NA,NA,NA
NA,2018-11-01T00:00:00Z,4,4,100,0,NA,0,NA,NA,NA,NA,NA
NA,2018-12-01T00:00:00Z,1,0,0,1,100,0,0,NA,NA,NA,NA
NA,2019-01-01T00:00:00Z,4,4,100,0,NA,0,NA,NA,NA,NA,NA
NA,2019-02-01T00:00:00Z,2,2,100,0,NA,0,NA,NA,NA,NA,NA
NA,2019-04-01T00:00:00Z,2,2,100,0,NA,0,NA,NA,NA,NA,NA
NA,2019-05-01T00:00:00Z,1,1,100,0,NA,0,NA,NA,NA,NA,NA
NA,2019-06-01T00:00:00Z,2,2,100,0,NA,0,NA,NA,NA,NA,NA
NA,2019-08-01T00:00:00Z,1,0,0,0,0,0,0,NA,NA,NA,NA
NA,2019-10-01T00:00:00Z,1,1,100,0,NA,0,NA,NA,NA,NA,NA
NA,2019-11-01T00:00:00Z,5,5,100,0,NA,0,NA,NA,NA,NA,NA
NA,2019-12-01T00:00:00Z,3,1,33.33333333333333,2,100,0,0,NA,NA,NA,NA
NA,2020-02-01T00:00:00Z,2,1,50,1,100,0,0,NA,NA,NA,NA
NA,2020-03-01T00:00:00Z,2,0,0,0,0,0,0,NA,NA,NA,NA
NA,2020-04-01T00:00:00Z,28,6,21.428571428571427,2,9.090909090909092,1,4.545454545454546,NA,NA,NA,NA
NA,2020-05-01T00:00:00Z,9,2,22.22222222222222,0,0,0,0,NA,NA,NA,NA
NA,2020-06-01T00:00:00Z,9,4,44.44444444444444,0,0,0,0,NA,NA,NA,NA
NA,2020-09-01T00:00:00Z,1,0,0,1,100,0,0,NA,NA,NA,NA
NA,2020-10-01T00:00:00Z,5,4,80,0,0,0,0,NA,NA,NA,NA
NA,2020-11-01T00:00:00Z,7,1,14.285714285714285,1,16.666666666666664,0,0,NA,NA,NA,NA
NA,2020-12-01T00:00:00Z,1,1,100,0,NA,0,NA,NA,NA,NA,NA
NA,2021-03-01T00:00:00Z,2,2,100,0,NA,0,NA,NA,NA,NA,NA
NA,2021-05-01T00:00:00Z,3,3,100,0,NA,0,NA,NA,NA,NA,NA
NA,2021-06-01T00:00:00Z,1,1,100,0,NA,0,NA,NA,NA,NA,NA
NA,2021-09-01T00:00:00Z,1,1,100,0,NA,0,NA,NA,NA,NA,NA
NA,2022-01-01T00:00:00Z,3,3,100,0,NA,0,NA,NA,NA,NA,NA
NA,2022-02-01T00:00:00Z,1,1,100,0,NA,0,NA,NA,NA,NA,NA
NA,2022-04-01T00:00:00Z,1,1,100,0,NA,0,NA,NA,NA,NA,NA
NA,2022-06-01T00:00:00Z,2,1,50,0,0,0,0,NA,NA,NA,NA
NA,2022-09-01T00:00:00Z,1,0,0,0,0,0,0,NA,NA,NA,NA
NA,2022-10-01T00:00:00Z,1,1,100,0,NA,0,NA,NA,NA,NA,NA
NA,2022-11-01T00:00:00Z,3,3,100,0,NA,0,NA,NA,NA,NA,NA
NA,2022-12-01T00:00:00Z,1,1,100,0,NA,0,NA,NA,NA,NA,NA
NA,2023-01-01T00:00:00Z,1,1,100,0,NA,0,NA,NA,NA,NA,NA
NA,2023-02-01T00:00:00Z,1,1,100,0,NA,0,NA,NA,NA,NA,NA
NA,2023-03-01T00:00:00Z,1,1,100,0,NA,0,NA,NA,NA,NA,NA
NA,2023-04-01T00:00:00Z,1,1,100,0,NA,0,NA,NA,NA,NA,NA
NA,2023-05-01T00:00:00Z,1,1,100,0,NA,0,NA,NA,NA,NA,NA
NA,2023-07-01T00:00:00Z,2,2,100,0,NA,0,NA,NA,NA,NA,NA
NA,2023-08-01T00:00:00Z,2,2,100,0,NA,0,NA,NA,NA,NA,NA
NA,2023-10-01T00:00:00Z,1,1,100,0,NA,0,NA,NA,NA,NA,NA
NA,2023-11-01T00:00:00Z,1,0,0,1,100,0,0,NA,NA,NA,NA
NA,2024-02-01T00:00:00Z,1,1,100,0,NA,0,NA,NA,NA,NA,NA
NA,2024-04-01T00:00:00Z,1,1,100,0,NA,0,NA,NA,NA,NA,NA
NA,2024-08-01T00:00:00Z,1,1,100,0,NA,0,NA,NA,NA,NA,NA
NA,2024-09-01T00:00:00Z,2,2,100,0,NA,0,NA,NA,NA,NA,NA
NA,2024-10-01T00:00:00Z,1,1,100,0,NA,0,NA,NA,NA,NA,NA
NA,2024-11-01T00:00:00Z,1,1,100,0,NA,0,NA,NA,NA,NA,NA
NA,2024-12-01T00:00:00Z,1,1,100,0,NA,0,NA,NA,NA,NA,NA
NA,2025-02-01T00:00:00Z,2,2,100,0,NA,0,NA,NA,NA,NA,NA
NA,2025-03-01T00:00:00Z,1,1,100,0,NA,0,NA,NA,NA,NA,NA
NA,2025-05-01T00:00:00Z,2,2,100,0,NA,0,NA,NA,NA,NA,NA
NA,2025-06-01T00:00:00Z,1,1,100,0,NA,0,NA,NA,NA,NA,NA
NA,2025-08-01T00:00:00Z,2,2,100,0,NA,0,NA,NA,NA,NA,NA
NA,2025-09-01T00:00:00Z,1,1,100,0,NA,0,NA,NA,NA,NA,NA
NA,2025-12-01T00:00:00Z,1,1,100,0,NA,0,NA,NA,NA,NA,NA
NA,2026-01-01T00:00:00Z,1,1,100,0,NA,0,NA,NA,NA,NA,NA
NA,2026-02-01T00:00:00Z,2,2,100,0,NA,0,NA,NA,NA,NA,NA
